DATE,CLOSEYEST
2025-05-27,965.0
2025-05-28,967.0
2025-05-29,967.0
2025-06-02,946.0
2025-06-03,950.0
2025-06-04,990.0
2025-06-05,998.0
2025-06-06,995.0
2025-06-09,1005.0
2025-06-10,1045.0
2025-06-11,1065.0
2025-06-12,1045.0
2025-06-13,1030.0
2025-06-16,1025.0
2025-06-17,1045.0
2025-06-18,1055.0
2025-06-19,1035.0
2025-06-20,1055.0
2025-06-23,1020.0
2025-06-24,1050.0
2025-06-25,1070.0
2025-06-26,1075.0
2025-06-27,1080.0
2025-06-30,1060.0
2025-07-01,1085.0
2025-07-02,1085.0
2025-07-03,1090.0
2025-07-04,1085.0
2025-07-07,1080.0
2025-07-08,1080.0
2025-07-09,1090.0
2025-07-10,1100.0
2025-07-11,1100.0
2025-07-14,1095.0
2025-07-15,1110.0
2025-07-16,1130.0
2025-07-17,1130.0
2025-07-18,1155.0
2025-07-21,1150.0
2025-07-22,1130.0
2025-07-23,1145.0
2025-07-24,1145.0
2025-07-25,1145.0
2025-07-28,1145.0
2025-07-29,1135.0
2025-07-30,1155.0
2025-07-31,1160.0
2025-08-01,1140.0
2025-08-04,1135.0
2025-08-05,1150.0
2025-08-06,1125.0
2025-08-07,1180.0
2025-08-08,1175.0
2025-08-11,1180.0
2025-08-12,1180.0
2025-08-13,1200.0
2025-08-14,1175.0
2025-08-15,1180.0
2025-08-18,1180.0
2025-08-19,1185.0
2025-08-20,1135.0
2025-08-21,1150.0
2025-08-22,1135.0
2025-08-25,1170.0
2025-08-26,1175.0
2025-08-27,1190.0
2025-08-28,1160.0
2025-08-29,1160.0
2025-09-01,1165.0
2025-09-02,1160.0
2025-09-03,1160.0
2025-09-04,1160.0
2025-09-05,1180.0
2025-09-08,1180.0
2025-09-09,1200.0
2025-09-10,1225.0
2025-09-11,1240.0
2025-09-12,1260.0
2025-09-15,1255.0
2025-09-16,1280.0
2025-09-17,1265.0
2025-09-18,1285.0
2025-09-19,1265.0
2025-09-22,1295.0
2025-09-23,1340.0
2025-09-24,1340.0
2025-09-25,1320.0
2025-09-26,1300.0
2025-09-30,1305.0
2025-10-01,1325.0
2025-10-02,1365.0
2025-10-03,1400.0
2025-10-07,1435.0
2025-10-08,1415.0
2025-10-09,1440.0
2025-10-13,1415.0
2025-10-14,1425.0
2025-10-15,1465.0
2025-10-16,1485.0
2025-10-17,1450.0
2025-10-20,1480.0
2025-10-21,1480.0
2025-10-22,1460.0
2025-10-23,1450.0
2025-10-27,1480.0
2025-10-28,1475.0
2025-10-29,1505.0
2025-10-30,1505.0
2025-10-31,1500.0
2025-11-03,1510.0
